,station_id,station_line,boro,lines,long,name,Complex ID,lat,line_,dir,pf_id,node_id
1318,J12,1,Q,J Z,-73.828294,121 St,80,40.701691999999994,J,N,J12-J-N,J12-J-N
1319,J12,2,Q,J Z,-73.827694,121 St,80,40.701091999999996,Z,N,J12-Z-N,J12-Z-N
1320,J13,1,Q,J,-73.836345,111 St,81,40.698617999999996,J,N,J13-J-N,J13-J-N
1321,J14,1,Q,J Z,-73.84433,104 St,82,40.696377999999996,J,N,J14-J-N,J14-J-N
1322,J14,2,Q,J Z,-73.84373,104 St,82,40.695778,Z,N,J14-Z-N,J14-Z-N
1323,J15,1,Q,J Z,-73.851576,Woodhaven Blvd,83,40.695079,J,N,J15-J-N,J15-J-N
1324,J15,2,Q,J Z,-73.85097599999999,Woodhaven Blvd,83,40.694479,Z,N,J15-Z-N,J15-Z-N
1325,J16,1,Q,J,-73.86001,85 St - Forest Pkwy,84,40.693635,J,N,J16-J-N,J16-J-N
1326,J17,1,Q,J Z,-73.867139,75 St,85,40.692524,J,N,J17-J-N,J17-J-N
1327,J17,2,Q,J Z,-73.86653899999999,75 St,85,40.691924,Z,N,J17-Z-N,J17-Z-N
1328,J19,1,Bk,J,-73.87255,Cypress Hills,86,40.691140999999995,J,N,J19-J-N,J19-J-N
1329,J20,1,Bk,J Z,-73.873785,Crescent St,87,40.684394,J,N,J20-J-N,J20-J-N
1330,J20,2,Bk,J Z,-73.87318499999999,Crescent St,87,40.683794,Z,N,J20-Z-N,J20-Z-N
1331,J21,1,Bk,J Z,-73.880039,Norwood Av,88,40.68261,J,N,J21-J-N,J21-J-N
1332,J21,2,Bk,J Z,-73.87943899999999,Norwood Av,88,40.68201,Z,N,J21-Z-N,J21-Z-N
1333,J22,1,Bk,J,-73.884639,Cleveland St,89,40.681146999999996,J,N,J22-J-N,J22-J-N
1334,J23,1,Bk,J Z,-73.891688,Van Siclen Av,90,40.679224,J,N,J23-J-N,J23-J-N
1335,J23,2,Bk,J Z,-73.891088,Van Siclen Av,90,40.678624,Z,N,J23-Z-N,J23-Z-N
1336,J24,1,Bk,J,-73.898654,Alabama Av,91,40.678191999999996,J,N,J24-J-N,J24-J-N
1337,J27,1,Bk,J Z,-73.904512,Broadway Jct,621,40.680698,J,N,J27-J-N,J27-J-N
1338,J27,2,Bk,J Z,-73.90391199999999,Broadway Jct,621,40.680098,Z,N,J27-Z-N,J27-Z-N
1339,J28,1,Bk,J Z,-73.910456,Chauncey St,93,40.684093,J,N,J28-J-N,J28-J-N
1340,J28,2,Bk,J Z,-73.90985599999999,Chauncey St,93,40.683493,Z,N,J28-Z-N,J28-Z-N
1341,J29,1,Bk,J,-73.916559,Halsey St,94,40.687569999999994,J,N,J29-J-N,J29-J-N
1342,J30,1,Bk,J Z,-73.92227,Gates Av,95,40.69083,J,N,J30-J-N,J30-J-N
1343,J30,2,Bk,J Z,-73.92166999999999,Gates Av,95,40.69023,Z,N,J30-Z-N,J30-Z-N
1344,J31,1,Bk,J,-73.928814,Kosciuszko St,96,40.694542,J,N,J31-J-N,J31-J-N
1345,L01,1,M,L,-74.002578,8 Av,618,40.740976999999994,L,N,L01-L-N,L01-L-N
1346,L02,1,M,L,-73.996786,6 Av,601,40.738535,L,N,L02-L-N,L02-L-N
1347,L03,1,M,L,-73.99073,Union Sq - 14 St,602,40.735989,L,N,L03-L-N,L03-L-N
1348,L05,1,M,L,-73.986122,3 Av,118,40.734049,L,N,L05-L-N,L05-L-N
1349,L06,1,M,L,-73.981628,1 Av,119,40.732153,L,N,L06-L-N,L06-L-N
1350,L08,1,Bk,L,-73.956872,Bedford Av,120,40.718503999999996,L,N,L08-L-N,L08-L-N
1351,L10,1,Bk,L,-73.950275,Lorimer St,629,40.715263,L,N,L10-L-N,L10-L-N
1352,L11,1,Bk,L,-73.944053,Graham Av,122,40.715765,L,N,L11-L-N,L11-L-N
1353,L12,1,Bk,L,-73.94067,Grand St,123,40.713125999999995,L,N,L12-L-N,L12-L-N
1354,L13,1,Bk,L,-73.93985,Montrose Av,124,40.708938999999994,L,N,L13-L-N,L13-L-N
1355,L14,1,Bk,L,-73.933147,Morgan Av,125,40.707352,L,N,L14-L-N,L14-L-N
1356,L15,1,Bk,L,-73.922913,Jefferson St,126,40.707806999999995,L,N,L15-L-N,L15-L-N
1357,L16,1,Bk,L,-73.918425,DeKalb Av,127,40.705011,L,N,L16-L-N,L16-L-N
1358,L17,1,Bk,L,-73.911586,Myrtle - Wyckoff Avs,630,40.701014,L,N,L17-L-N,L17-L-N
1359,L19,1,Q,L,-73.904084,Halsey St,129,40.696802,L,N,L19-L-N,L19-L-N
1360,L20,1,Bk,L,-73.904046,Wilson Av,130,40.689963999999996,L,N,L20-L-N,L20-L-N
1361,L21,1,Bk,L,-73.905249,Bushwick Av - Aberdeen St,131,40.684028999999995,L,N,L21-L-N,L21-L-N
1362,L22,1,Bk,L,-73.90324,Broadway Jct,621,40.680056,L,N,L22-L-N,L22-L-N
1363,L24,1,Bk,L,-73.903097,Atlantic Av,133,40.676545,L,N,L24-L-N,L24-L-N
1364,L25,1,Bk,L,-73.901975,Sutter Av,134,40.670567,L,N,L25-L-N,L25-L-N
1365,L26,1,Bk,L,-73.900571,Livonia Av,135,40.665237999999995,L,N,L26-L-N,L26-L-N
1366,L27,1,Bk,L,-73.899232,New Lots Av,136,40.659932999999995,L,N,L27-L-N,L27-L-N
1367,L28,1,Bk,L,-73.899485,E 105 St,137,40.651773,L,N,L28-L-N,L28-L-N
1368,L29,1,Bk,L,-73.90185,Canarsie - Rockaway Pkwy,138,40.647853999999995,L,N,L29-L-N,L29-L-N
1369,M01,1,Q,M,-73.889601,Middle Village - Metropolitan Av,108,40.712596,M,N,M01-M-N,M01-M-N
1370,M04,1,Q,M,-73.895877,Fresh Pond Rd,109,40.707386,M,N,M04-M-N,M04-M-N
1371,M05,1,Q,M,-73.903077,Forest Av,110,40.705622999999996,M,N,M05-M-N,M05-M-N
1372,M06,1,Q,M,-73.90774,Seneca Av,111,40.703962,M,N,M06-M-N,M06-M-N
1373,M08,1,Bk,M,-73.912385,Myrtle - Wyckoff Avs,630,40.70063,M,N,M08-M-N,M08-M-N
1374,M09,1,Bk,M,-73.919711,Knickerbocker Av,113,40.699864,M,N,M09-M-N,M09-M-N
1375,M10,1,Bk,M,-73.927397,Central Av,114,40.699056999999996,M,N,M10-M-N,M10-M-N
1376,M11,1,Bk,J M Z,-73.935657,Myrtle Av,97,40.698406999999996,J,N,M11-J-N,M11-J-N
1377,M11,2,Bk,J M Z,-73.935057,Myrtle Av,97,40.697807,M,N,M11-M-N,M11-M-N
1378,M11,3,Bk,J M Z,-73.935657,Myrtle Av,97,40.697207,Z,N,M11-Z-N,M11-Z-N
1379,M12,1,Bk,J M,-73.941126,Flushing Av,98,40.70146,J,N,M12-J-N,M12-J-N
1380,M12,2,Bk,J M,-73.94052599999999,Flushing Av,98,40.70086,M,N,M12-M-N,M12-M-N
1381,M13,1,Bk,J M,-73.947408,Lorimer St,99,40.705068999999995,J,N,M13-J-N,M13-J-N
1382,M13,2,Bk,J M,-73.94680799999999,Lorimer St,99,40.704468999999996,M,N,M13-M-N,M13-M-N
1383,M14,1,Bk,J M,-73.953431,Hewes St,100,40.70807,J,N,M14-J-N,M14-J-N
1384,M14,2,Bk,J M,-73.95283099999999,Hewes St,100,40.70747,M,N,M14-M-N,M14-M-N
1385,M16,1,Bk,J M Z,-73.957757,Marcy Av,101,40.709559,J,N,M16-J-N,M16-J-N
1386,M16,2,Bk,J M Z,-73.957157,Marcy Av,101,40.708959,M,N,M16-M-N,M16-M-N
1387,M16,3,Bk,J M Z,-73.957757,Marcy Av,101,40.708359,Z,N,M16-Z-N,M16-Z-N
1388,M18,1,M,J M Z,-73.987437,Essex St,625,40.719514999999994,J,N,M18-J-N,M18-J-N
1389,M18,2,M,J M Z,-73.986837,Essex St,625,40.718914999999996,M,N,M18-M-N,M18-M-N
1390,M18,3,M,J M Z,-73.987437,Essex St,625,40.718315,Z,N,M18-Z-N,M18-Z-N
1391,M19,1,M,J Z,-73.993915,Bowery,103,40.72148,J,N,M19-J-N,M19-J-N
1392,M19,2,M,J Z,-73.993315,Bowery,103,40.72088,Z,N,M19-Z-N,M19-Z-N
1393,M20,1,M,J Z,-73.999892,Canal St,623,40.719291999999996,J,N,M20-J-N,M20-J-N
1394,M20,2,M,J Z,-73.999292,Canal St,623,40.718692,Z,N,M20-Z-N,M20-Z-N
1395,M21,1,M,J Z,-74.003401,Chambers St,622,40.714442999999996,J,N,M21-J-N,M21-J-N
1396,M21,2,M,J Z,-74.00280099999999,Chambers St,622,40.713843,Z,N,M21-Z-N,M21-Z-N
1397,M22,1,M,J Z,-74.007582,Fulton St,628,40.711574,J,N,M22-J-N,M22-J-N
1398,M22,2,M,J Z,-74.006982,Fulton St,628,40.710974,Z,N,M22-Z-N,M22-Z-N
1399,M23,1,M,J Z,-74.011056,Broad St,107,40.707676,J,N,M23-J-N,M23-J-N
1400,M23,2,M,J Z,-74.01045599999999,Broad St,107,40.707076,Z,N,M23-Z-N,M23-Z-N
1401,N02,1,Bk,N,-74.011719,8 Av,71,40.636264,N,N,N02-N-N,N02-N-N
1402,N03,1,Bk,N,-74.005351,Fort Hamilton Pkwy,72,40.632585999999996,N,N,N03-N-N,N03-N-N
1403,N04,1,Bk,N,-73.996353,New Utrecht Av,615,40.626042,N,N,N04-N-N,N04-N-N
1404,N05,1,Bk,N,-73.990414,18 Av,74,40.621871,N,N,N05-N-N,N05-N-N
1405,N06,1,Bk,N,-73.985026,20 Av,75,40.61861,N,N,N06-N-N,N06-N-N
1406,N07,1,Bk,N,-73.981848,Bay Pkwy,76,40.613015,N,N,N07-N-N,N07-N-N
1407,N08,1,Bk,N,-73.980353,Kings Hwy,77,40.605123,N,N,N08-N-N,N08-N-N
1408,N09,1,Bk,N,-73.979137,Avenue U,78,40.598673,N,N,N09-N-N,N09-N-N
1409,N10,1,Bk,N,-73.97823,86 St,79,40.593920999999995,N,N,N10-N-N,N10-N-N
1410,Q01,1,M,N Q,-74.00046,Canal St,623,40.719583,N,N,Q01-N-N,Q01-N-N
1411,Q01,2,M,N Q,-73.99986,Canal St,623,40.718983,Q,N,Q01-Q-N,Q01-Q-N
1412,Q03,1,M,Q,-73.958424,72 St,477,40.769999,Q,N,Q03-Q-N,Q03-Q-N
1413,Q04,1,M,Q,-73.951787,86 St,476,40.779090999999994,Q,N,Q04-Q-N,Q04-Q-N
1414,Q05,1,M,Q,-73.947152,96 St,475,40.785517999999996,Q,N,Q05-Q-N,Q05-Q-N
1415,R01,1,Q,N W,-73.912034,Astoria - Ditmars Blvd,1,40.776236,N,N,R01-N-N,R01-N-N
1416,R01,2,Q,N W,-73.911434,Astoria - Ditmars Blvd,1,40.775636,W,N,R01-W-N,R01-W-N
1417,R03,1,Q,N W,-73.917843,Astoria Blvd,2,40.771457999999996,N,N,R03-N-N,R03-N-N
1418,R03,2,Q,N W,-73.917243,Astoria Blvd,2,40.770858,W,N,R03-W-N,R03-W-N
1419,R04,1,Q,N W,-73.921479,30 Av,3,40.767979,N,N,R04-N-N,R04-N-N
1420,R04,2,Q,N W,-73.920879,30 Av,3,40.767379,W,N,R04-W-N,R04-W-N
1421,R05,1,Q,N W,-73.925508,Broadway,4,40.76302,N,N,R05-N-N,R05-N-N
1422,R05,2,Q,N W,-73.92490799999999,Broadway,4,40.76242,W,N,R05-W-N,R05-W-N
1423,R06,1,Q,N W,-73.929575,36 Av,5,40.758004,N,N,R06-N-N,R06-N-N
1424,R06,2,Q,N W,-73.928975,36 Av,5,40.757404,W,N,R06-W-N,R06-W-N
1425,R08,1,Q,N W,-73.932755,39 Av,6,40.754082,N,N,R08-N-N,R08-N-N
1426,R08,2,Q,N W,-73.932155,39 Av,6,40.753482,W,N,R08-W-N,R08-W-N
1427,R09,1,Q,N W,-73.940202,Queensboro Plaza,461,40.751782,N,N,R09-N-N,R09-N-N
1428,R09,2,Q,N W,-73.939602,Queensboro Plaza,461,40.751182,W,N,R09-W-N,R09-W-N
1429,R11,1,M,N W R,-73.967258,Lexington Av/59 St,613,40.763859999999994,N,N,R11-N-N,R11-N-N
1430,R11,2,M,N W R,-73.966658,Lexington Av/59 St,613,40.763259999999995,W,N,R11-W-N,R11-W-N
1431,R11,3,M,N W R,-73.967258,Lexington Av/59 St,613,40.76266,R,N,R11-R-N,R11-R-N
1432,R13,1,M,N W R,-73.973347,5 Av/59 St,8,40.766011,N,N,R13-N-N,R13-N-N
1433,R13,2,M,N W R,-73.972747,5 Av/59 St,8,40.765411,W,N,R13-W-N,R13-W-N
1434,R13,3,M,N W R,-73.973347,5 Av/59 St,8,40.764811,R,N,R13-R-N,R13-R-N
1435,R14,1,M,N Q R W,-73.980658,57 St - 7 Av,9,40.765864,N,N,R14-N-N,R14-N-N
1436,R14,2,M,N Q R W,-73.980058,57 St - 7 Av,9,40.765264,Q,N,R14-Q-N,R14-Q-N
1437,R14,3,M,N Q R W,-73.980658,57 St - 7 Av,9,40.764664,R,N,R14-R-N,R14-R-N
1438,R14,4,M,N Q R W,-73.98125800000001,57 St - 7 Av,9,40.765264,W,N,R14-W-N,R14-W-N
1439,R15,1,M,N R W,-73.984139,49 St,10,40.761101,N,N,R15-N-N,R15-N-N
1440,R15,2,M,N R W,-73.983539,49 St,10,40.760501,R,N,R15-R-N,R15-R-N
1441,R15,3,M,N R W,-73.984139,49 St,10,40.759901,W,N,R15-W-N,R15-W-N
1442,R16,1,M,N Q R W,-73.986754,Times Sq - 42 St,611,40.755872,N,N,R16-N-N,R16-N-N
1443,R16,2,M,N Q R W,-73.986154,Times Sq - 42 St,611,40.755272,Q,N,R16-Q-N,R16-Q-N
1444,R16,3,M,N Q R W,-73.986754,Times Sq - 42 St,611,40.754672,R,N,R16-R-N,R16-R-N
1445,R16,4,M,N Q R W,-73.98735400000001,Times Sq - 42 St,611,40.755272,W,N,R16-W-N,R16-W-N
1446,R17,1,M,N Q R W,-73.98795,34 St - Herald Sq,607,40.750766999999996,N,N,R17-N-N,R17-N-N
1447,R17,2,M,N Q R W,-73.98734999999999,34 St - Herald Sq,607,40.750167,Q,N,R17-Q-N,R17-Q-N
1448,R17,3,M,N Q R W,-73.98795,34 St - Herald Sq,607,40.749567,R,N,R17-R-N,R17-R-N
1449,R17,4,M,N Q R W,-73.98855,34 St - Herald Sq,607,40.750167,W,N,R17-W-N,R17-W-N
1450,R18,1,M,R W,-73.988691,28 St,13,40.746694,R,N,R18-R-N,R18-R-N
1451,R18,2,M,R W,-73.988091,28 St,13,40.746094,W,N,R18-W-N,R18-W-N
1452,R19,1,M,R W,-73.989344,23 St,14,40.742503,R,N,R19-R-N,R19-R-N
1453,R19,2,M,R W,-73.988744,23 St,14,40.741903,W,N,R19-W-N,R19-W-N
1454,R20,1,M,N Q R W,-73.990568,14 St - Union Sq,602,40.736936,N,N,R20-N-N,R20-N-N
1455,R20,2,M,N Q R W,-73.98996799999999,14 St - Union Sq,602,40.736336,Q,N,R20-Q-N,R20-Q-N
1456,R20,3,M,N Q R W,-73.990568,14 St - Union Sq,602,40.735736,R,N,R20-R-N,R20-R-N
1457,R20,4,M,N Q R W,-73.991168,14 St - Union Sq,602,40.736336,W,N,R20-W-N,R20-W-N
1458,R21,1,M,R W,-73.992629,8 St - NYU,16,40.731528,R,N,R21-R-N,R21-R-N
1459,R21,2,M,R W,-73.99202899999999,8 St - NYU,16,40.730928,W,N,R21-W-N,R21-W-N
1460,R22,1,M,R W,-73.997702,Prince St,17,40.725528999999995,R,N,R22-R-N,R22-R-N
1461,R22,2,M,R W,-73.997102,Prince St,17,40.724928999999996,W,N,R22-W-N,R22-W-N
1462,R23,1,M,R W,-74.001775,Canal St,623,40.720727,R,N,R23-R-N,R23-R-N
1463,R23,2,M,R W,-74.00117499999999,Canal St,623,40.720127,W,N,R23-W-N,R23-W-N
1464,R24,1,M,R W,-74.006978,City Hall,20,40.714482,R,N,R24-R-N,R24-R-N
1465,R24,2,M,R W,-74.006378,City Hall,20,40.713882,W,N,R24-W-N,R24-W-N
1466,R25,1,M,R W,-74.011029,Cortlandt St,624,40.711867999999996,R,N,R25-R-N,R25-R-N
1467,R25,2,M,R W,-74.01042899999999,Cortlandt St,624,40.711268,W,N,R25-W-N,R25-W-N
1468,R26,1,M,R W,-74.013342,Rector St,22,40.70842,R,N,R26-R-N,R26-R-N
1469,R26,2,M,R W,-74.01274199999999,Rector St,22,40.70782,W,N,R26-W-N,R26-W-N
1470,R27,1,M,R W,-74.012994,Whitehall St,635,40.704286999999994,R,N,R27-R-N,R27-R-N
1471,R27,2,M,R W,-74.012394,Whitehall St,635,40.703686999999995,W,N,R27-W-N,R27-W-N
1472,R28,1,Bk,R,-73.991777,Court St,620,40.695299999999996,R,N,R28-R-N,R28-R-N
1473,R29,1,Bk,R,-73.985942,Jay St - MetroTech,636,40.69338,R,N,R29-R-N,R29-R-N
1474,R30,1,Bk,B Q R,-73.981824,DeKalb Av,26,40.691835,B,N,R30-B-N,R30-B-N
1475,R30,2,Bk,B Q R,-73.981224,DeKalb Av,26,40.691235,Q,N,R30-Q-N,R30-Q-N
1476,R30,3,Bk,B Q R,-73.981824,DeKalb Av,26,40.690635,R,N,R30-R-N,R30-R-N
1477,R31,1,Bk,D N R,-73.97881,Atlantic Av - Barclays Ctr,617,40.684866,D,N,R31-D-N,R31-D-N
1478,R31,2,Bk,D N R,-73.97820999999999,Atlantic Av - Barclays Ctr,617,40.684266,N,N,R31-N-N,R31-N-N
1479,R31,3,Bk,D N R,-73.97881,Atlantic Av - Barclays Ctr,617,40.683666,R,N,R31-R-N,R31-R-N
1480,R32,1,Bk,R,-73.98311,Union St,28,40.678515999999995,R,N,R32-R-N,R32-R-N
1481,R33,1,Bk,R,-73.988302,9 St,608,40.672047,R,N,R33-R-N,R33-R-N
1482,R34,1,Bk,R,-73.992872,Prospect Av,30,40.666613999999996,R,N,R34-R-N,R34-R-N
1483,R35,1,Bk,R,-73.998091,25 St,31,40.661597,R,N,R35-R-N,R35-R-N
1484,R36,1,Bk,D N R,-74.003549,36 St,32,40.656344,D,N,R36-D-N,R36-D-N
1485,R36,2,Bk,D N R,-74.002949,36 St,32,40.655744,N,N,R36-N-N,R36-N-N
1486,R36,3,Bk,D N R,-74.003549,36 St,32,40.655144,R,N,R36-R-N,R36-R-N
1487,R39,1,Bk,R,-74.010006,45 St,33,40.650138999999996,R,N,R39-R-N,R39-R-N
1488,R40,1,Bk,R,-74.014034,53 St,34,40.646269,R,N,R40-R-N,R40-R-N
1489,R41,1,Bk,N R,-74.017881,59 St,35,40.642562,N,N,R41-N-N,R41-N-N
1490,R41,2,Bk,N R,-74.017281,59 St,35,40.641962,R,N,R41-R-N,R41-R-N
1491,R42,1,Bk,R,-74.023377,Bay Ridge Av,36,40.636167,R,N,R42-R-N,R42-R-N
1492,R43,1,Bk,R,-74.02551,77 St,37,40.630942,R,N,R43-R-N,R43-R-N
1493,R44,1,Bk,R,-74.028398,86 St,38,40.623886999999996,R,N,R44-R-N,R44-R-N
1494,R45,1,Bk,R,-74.030876,Bay Ridge - 95 St,39,40.617822,R,N,R45-R-N,R45-R-N
1495,S01,1,Bk,S,-73.955827,Franklin Av,627,40.681796,S,N,S01-S-N,S01-S-N
1496,S03,1,Bk,S,-73.957624,Park Pl,141,40.675971999999994,S,N,S03-S-N,S03-S-N
1497,S04,1,Bk,S,-73.959245,Botanic Garden,626,40.671543,S,N,S04-S-N,S04-S-N
1498,G26,station,Bk,,-73.954449,Greenpoint Av,283,40.731352,G,station,station,G26
1499,G24,station,Q,,-73.949724,21 St,282,40.744065,G,station,station,G24
1500,G22,station,Q,,-73.943832,Court Sq,606,40.746554,G,station,station,G22
1501,G20,station,Q,,-73.928781,36 St,272,40.752039,M R,station,station,G20
1502,G21,station,Q,,-73.937243,Queens Plaza,273,40.748973,E M R,station,station,G21
1503,G28,station,Bk,,-73.951277,Nassau Av,284,40.724635,G,station,station,G28
1504,G29,station,Bk,,-73.951418,Metropolitan Av,629,40.712792,G,station,station,G29
1505,719,station,Q,,-73.945264,Court Sq,606,40.747023,7,station,station,719
1506,718,station,Q,,-73.940202,Queensboro Plaza,461,40.750582,7,station,station,718
1507,716,station,Q,,-73.930997,33 St,460,40.744587,7,station,station,716
1508,715,station,Q,,-73.924016,40 St,459,40.743781,7,station,station,715
1509,714,station,Q,,-73.918435,46 St,458,40.743132,7,station,station,714
1510,713,station,Q,,-73.912549,52 St,457,40.744149,7,station,station,713
1511,712,station,Q,,-73.902984,Woodside - 61 St,456,40.74563,7,station,station,712
1512,711,station,Q,,-73.896403,69 St,455,40.746325,7,station,station,711
1513,710,station,Q,,-73.891394,74 St - Broadway,616,40.746848,7,station,station,710
1514,B23,station,Bk,,-73.983765,Bay 50 St,70,40.588841,D,station,station,B23
1515,B22,station,Bk,,-73.986829,25 Av,69,40.597704,D,station,station,B22
1516,B21,station,Bk,,-73.993728,Bay Pkwy,68,40.601875,D,station,station,B21
1517,B20,station,Bk,,-73.998168,20 Av,67,40.604556,D,station,station,B20
1518,J27,station,Bk,,-73.904512,Broadway Jct,621,40.679498,J Z,station,station,J27
1519,J24,station,Bk,,-73.898654,Alabama Av,91,40.676992,J,station,station,J24
1520,J23,station,Bk,,-73.891688,Van Siclen Av,90,40.678024,J Z,station,station,J23
1521,J22,station,Bk,,-73.884639,Cleveland St,89,40.679947,J,station,station,J22
1522,J21,station,Bk,,-73.880039,Norwood Av,88,40.68141,J Z,station,station,J21
1523,J20,station,Bk,,-73.873785,Crescent St,87,40.683194,J Z,station,station,J20
1524,J29,station,Bk,,-73.916559,Halsey St,94,40.68637,J,station,station,J29
1525,J28,station,Bk,,-73.910456,Chauncey St,93,40.682893,J Z,station,station,J28
1526,F05,station,Q,,-73.820574,Briarwood - Van Wyck Blvd,258,40.709179,E F,station,station,F05
1527,F04,station,Q,,-73.810708,Sutphin Blvd,257,40.70546,F,station,station,F04
1528,F07,station,Q,,-73.837324,75 Av,260,40.718331,E F,station,station,F07
1529,F06,station,Q,,-73.831008,Kew Gardens - Union Tpke,259,40.714441,E F,station,station,F06
1530,F01,station,Q,,-73.783817,Jamaica - 179 St,254,40.712646,F,station,station,F01
1531,A54,station,Bk,,-73.88075,Shepherd Av,187,40.67413,C,station,station,A54
1532,F03,station,Q,,-73.803326,Parsons Blvd,256,40.707564,F,station,station,F03
1533,F02,station,Q,,-73.793604,169 St,255,40.71047,F,station,station,F02
1534,A59,station,Q,,-73.858992,80 St,190,40.679371,A,station,station,A59
1535,F09,station,Q,,-73.946,Court Sq,606,40.747846,E M,station,station,F09
1536,N09,station,Bk,,-73.979137,Avenue U,78,40.597473,N,station,station,N09
1537,N08,station,Bk,,-73.980353,Kings Hwy,77,40.603923,N,station,station,N08
1538,N05,station,Bk,,-73.990414,18 Av,74,40.620671,N,station,station,N05
1539,N04,station,Bk,,-73.996353,New Utrecht Av,615,40.624842,N,station,station,N04
1540,N07,station,Bk,,-73.981848,Bay Pkwy,76,40.611815,N,station,station,N07
1541,N06,station,Bk,,-73.985026,20 Av,75,40.61741,N,station,station,N06
1542,N03,station,Bk,,-74.005351,Fort Hamilton Pkwy,72,40.631386,N,station,station,N03
1543,N02,station,Bk,,-74.011719,8 Av,71,40.635064,N,station,station,N02
1544,H10,station,Q,,-73.761353,Beach 25 St,208,40.600066,A,station,station,H10
1545,H11,station,Q,,-73.755405,Far Rockaway - Mott Av,209,40.603995,A,station,station,H11
1546,H12,station,Q,,-73.813641,Beach 90 St,200,40.588034,A S,station,station,H12
1547,H13,station,Q,,-73.820558,Beach 98 St,201,40.585307,A S,station,station,H13
1548,H14,station,Q,,-73.827559,Beach 105 St,202,40.583209,A S,station,station,H14
1549,H15,station,Q,,-73.835592,Rockaway Park - Beach 116 St,203,40.580903,A S,station,station,H15
1550,M22,station,M,,-74.007582,Fulton St,628,40.710374,J Z,station,station,M22
1551,M23,station,M,,-74.011056,Broad St,107,40.706476,J Z,station,station,M23
1552,108,station,M,,-73.918822,207 St,298,40.864621,1,station,station,108
1553,109,station,M,,-73.925536,Dyckman St,299,40.860531,1,station,station,109
1554,103,station,Bx,,-73.90087,238 St,294,40.884667,1,station,station,103
1555,101,station,Bx,,-73.898583,Van Cortlandt Park - 242 St,293,40.889248,1,station,station,101
1556,106,station,M,,-73.909831,Marble Hill - 225 St,296,40.874561,1,station,station,106
1557,107,station,M,,-73.915279,215 St,297,40.869444,1,station,station,107
1558,104,station,Bx,,-73.904834,231 St,295,40.878856,1,station,station,104
1559,902,station,M,,-73.986229,Times Sq - 42 St,611,40.755983,S,station,station,902
1560,A46,station,Bk,,-73.950426,Nostrand Av,179,40.680438,A C,station,station,A46
1561,901,station,M,,-73.979189,Grand Central - 42 St,610,40.752769,S,station,station,901
1562,A47,station,Bk,,-73.940858,Kingston - Throop Avs,180,40.679921,C,station,station,A47
1563,247,station,Bk,,-73.947642,Flatbush Av - Brooklyn College,359,40.632836,2 5,station,station,247
1564,640,station,M,,-74.004131,Brooklyn Bridge - City Hall,622,40.713065,4 5 6,station,station,640
1565,A45,station,Bk,,-73.956848,Franklin Av,627,40.68138,C,station,station,A45
1566,A42,station,Bk,,-73.985001,Hoyt - Schermerhorn Sts,175,40.688484,A C G,station,station,A42
1567,A40,station,Bk,,-73.990531,High St,173,40.699337,A C,station,station,A40
1568,A41,station,Bk,,-73.987342,Jay St - MetroTech,636,40.692338,A C F,station,station,A41
1569,R39,station,Bk,,-74.010006,45 St,33,40.648939,R,station,station,R39
1570,249,station,Bk,,-73.942161,Kingston Av,344,40.669399,3,station,station,249
1571,A48,station,Bk,,-73.930729,Utica Av,181,40.679364,A C,station,station,A48
1572,F15,station,M,,-73.988114,Delancey St,625,40.718611,F,station,station,F15
1573,G19,station,Q,,-73.92074,Steinway St,271,40.756879,M R,station,station,G19
1574,G18,station,Q,,-73.913333,46 St,270,40.756312,M R,station,station,G18
1575,G16,station,Q,,-73.906006,Northern Blvd,269,40.752885,M R,station,station,G16
1576,G15,station,Q,,-73.898453,65 St,268,40.749669,M R,station,station,G15
1577,G14,station,Q,,-73.891338,Jackson Hts - Roosevelt Av,616,40.746644,E F M R,station,station,G14
1578,G13,station,Q,,-73.882017,Elmhurst Av,266,40.742454,M R,station,station,G13
1579,G12,station,Q,,-73.877223,Grand Av - Newtown,265,40.737015,M R,station,station,G12
1580,G11,station,Q,,-73.869229,Woodhaven Blvd,264,40.733106,M R,station,station,G11
1581,G10,station,Q,,-73.861604,63 Dr - Rego Park,263,40.729846,M R,station,station,G10
1582,Q03,station,M,,-73.958424,72 St,477,40.768799,Q,station,station,Q03
1583,Q01,station,M,,-74.00046,Canal St,623,40.718383,N Q,station,station,Q01
1584,Q04,station,M,,-73.951787,86 St,476,40.777891,Q,station,station,Q04
1585,Q05,station,M,,-73.947152,96 St,475,40.784318,Q,station,station,Q05
1586,D38,station,Bk,,-73.955161,Neck Rd,53,40.595246,B Q,station,station,D38
1587,D39,station,Bk,,-73.954155,Sheepshead Bay,54,40.586896,B Q,station,station,D39
1588,D37,station,Bk,,-73.955929,Avenue U,52,40.5993,B Q,station,station,D37
1589,D34,station,Bk,,-73.959399,Avenue M,50,40.617618,B Q,station,station,D34
1590,D35,station,Bk,,-73.957734,Kings Hwy,51,40.60867,B Q,station,station,D35
1591,D32,station,Bk,,-73.961639,Avenue H,48,40.62927,B Q,station,station,D32
1592,D33,station,Bk,,-73.960803,Avenue J,49,40.625039,B Q,station,station,D33
1593,D30,station,Bk,,-73.963891,Cortelyou Rd,46,40.640927,B Q,station,station,D30
1594,D31,station,Bk,,-73.962793,Newkirk Plaza,47,40.635082,B Q,station,station,D31
